"arrive_station_id","citizen_id"
1010,"AAAAL0600"
1000,"AAAAN6314"
990,"ABBAB4172"
1010,"AAAAS5859"
990,"AAAAX5565"
1000,"ABBAE2381"
1070,"AAAAA8700"
1010,"AAAAI5088"
1010,"ABBAI7039"
1070,"ABBAG6496"
1040,"AAAAH0894"
990,"AAAAK4105"
1000,"ABBAI3699"
1040,"AAAAT1959"
990,"AAAAI2815"
990,"AAAAB3406"
1060,"AAABA1239"
1070,"AAAAZ3843"
1010,"AAABB7813"
990,"AAAAX3834"
1040,"AAAAR1825"
1070,"AAAAA0771"
1040,"AAAAK3692"
990,"ABBAE8675"
990,"ABBAA7007"
990,"AAAAI0822"
990,"AAAAT4332"
1040,"AAAAU7520"
1060,"ABBAA8396"
1010,"AAAAZ5143"
1070,"AAAAD5717"
1030,"AAABC3745"
990,"AAAAY7175"
1060,"AAAAO2734"
1070,"AAABA8944"
1047,"AAAAD3982"
1040,"ABBAH0726"
990,"AAAAP8170"
1030,"ABBAH4135"
1070,"AAAAR1334"
990,"AAAAR4777"
1040,"AAAAZ1724"
1070,"ABBAB8976"
990,"AAAAQ7108"
1040,"AAAAR6668"
1010,"AAAAQ1722"
1020,"AAAAL0939"
990,"ABBAF8437"
1070,"AAAAE9374"
990,"AAABC6623"
1060,"AAAAW8761"
1030,"AAAAN1006"
1070,"AAAAG8870"
1070,"AAAAO4186"
1040,"AAAAU0973"
1070,"AAAAB2615"
1070,"AAAAR7675"
1000,"AAAAB1194"
990,"AAAAT9919"
1070,"AAAAC8395"
1050,"AAAAS9448"
1020,"AAAAS2305"
990,"ABBAF9771"
990,"AAAAY0186"
1040,"AAAAK7962"
1010,"ABBAD0759"
1060,"AAAAO5158"
1070,"ABBAF8438"
1010,"AAAAY9573"
990,"AAAAN8696"
1010,"AAAAK9005"
990,"AAAAA3019"
1050,"AAAAN7307"
1070,"ABBAF8033"
1050,"ABBAF7924"
1070,"ABBAA4047"
990,"AAAAA6899"
1030,"ABBAI7800"
990,"AAAAS0661"
990,"AAABA8474"
990,"AAAAN0131"
990,"AAAAQ0054"
1040,"AAAAI1438"
1030,"AAAAN1417"
990,"ABBAD6858"
990,"AAAAL5748"
990,"AAAAC6937"
990,"ABBAF7847"
1010,"AAAAC4589"
1000,"ABBAG7354"
990,"AAAAH8593"
1070,"AAAAE7459"
1040,"AAABB1885"
990,"AAAAN9218"
1000,"ABBAH3240"
1010,"AAAAS1065"
1020,"AAAAV3257"
1040,"AAAAV7389"
1010,"AAAAN8183"
990,"ABBAB6634"
1010,"AAAAE0366"
1010,"AAAAP9234"
1060,"ABBAH6766"
1020,"AAAAQ0672"
990,"AAAAX1066"
1060,"AAAAO8297"
990,"AAAAV6859"
1030,"AAABD3524"
990,"AAAAC5188"
990,"AAAAV9341"
990,"AAAAU0951"
990,"AAAAO8972"
990,"AAAAJ6682"
990,"AAAAR7892"
1050,"AAAAZ5203"
1020,"AAAAU4899"
1040,"AAAAK3175"
1043,"AAAAK3213"
1070,"AAAAO8632"
1040,"AAAAJ2388"
1070,"AAABA1357"
990,"AAAAC2578"
990,"AAAAA4183"
1070,"ABBAB1633"
1050,"ABBAC0433"
1070,"AAAAZ3373"
990,"AAAAK8689"
990,"ABBAI2344"
990,"AAAAY4377"
1020,"AAAAY5740"
990,"ABBAI0818"
1070,"ABBAF4416"
990,"ABBAE7737"
1010,"ABBAF0197"
1070,"AAAAN3137"
990,"AAAAB8631"
1010,"AAAAB2640"
1010,"ABBAD3564"
990,"AAAAF6542"
1010,"AAAAS1313"
990,"AAAAY5254"
990,"ABBAI5553"
1030,"AAAAW1743"
1047,"ABBAB0041"
1040,"AAAAJ0821"
1040,"AAAAB3513"
1060,"AAAAP1507"
990,"ABBAC9152"
990,"AAAAQ0908"
990,"AAAAS2697"
1070,"AAAAK7233"
1040,"AAAAL8447"
1050,"AAAAX3727"
990,"AAAAT9846"
990,"AAABB9015"
1010,"ABBAJ9836"
990,"AAAAJ9332"
990,"AAABD6461"
990,"AAABD3978"
1050,"ABBAA0370"
1030,"AAAAD2184"
990,"ABBAG0802"
990,"AAAAH1311"
1050,"ABBAC5896"
990,"AAAAX7242"
1047,"AAAAJ3398"
1010,"AAAAH5840"
1000,"AAAAV8692"
1060,"AAAAK6070"
1043,"ABBAC6281"
1070,"AAAAK3457"
1010,"ABBAE6780"
990,"AAAAK4362"
1010,"ABBAC1954"
1030,"ABBAH1140"
1010,"ABBAC1158"
990,"AAAAO7594"
1040,"AAABA3009"
1050,"AAAAC6029"
1035,"AAAAX1556"
1010,"AAAAJ2576"
1035,"ABBAA9539"
1020,"AAABC7664"
1035,"AAAAU1639"
1050,"AAAAY8554"
1070,"AAAAF1699"
1030,"AAABB6373"
1050,"AAABD5927"
1050,"AAAAP9295"
1030,"AAAAR8630"
990,"AAAAT6916"
1060,"AAABA0970"
1040,"AAAAV7998"
1050,"AAAAE7449"
1050,"AAAAF1795"
990,"AAAAV9485"
990,"AAAAT4024"
1010,"AAABD6940"
990,"ABBAD2092"
1060,"ABBAE3767"
1030,"ABBAD3842"
1000,"AAAAQ7548"
1010,"ABBAE7662"
1040,"AAAAD5570"
1035,"AAAAE3634"
1070,"AAAAP4747"
1060,"ABBAJ9081"
990,"AAAAG5255"
990,"AAAAF2063"
1040,"AAAAJ3126"
1035,"AAAAK7163"
1010,"AAAAB5363"
990,"AAAAN7186"
1060,"AAAAY0240"
1010,"AAABD2828"
1010,"AAAAK6745"
1040,"ABBAH6841"
1000,"AAAAG8184"
1030,"AAAAB2478"
1040,"AAAAU2878"
990,"ABBAI0845"
990,"AAABC5393"
990,"AAABD1217"
1060,"AAAAD7883"
1040,"AAAAT2120"
990,"ABBAF2620"
1050,"AAAAF4208"
990,"AAAAI0577"
1000,"AAAAF5608"
1070,"AAAAB7034"
1070,"AAAAV1836"
990,"AAAAQ1752"
1010,"AAAAV8565"
1040,"AAAAE3191"
1040,"AAABC0925"
990,"AAAAK7789"
1040,"AAAAB5235"
990,"AAAAY2076"
990,"AAABA8859"
1047,"AAAAO0927"
1030,"AAAAS6225"
1010,"AAAAD1663"
990,"AAABA7113"
1040,"AAAAG7275"
990,"AAAAO4913"
1020,"ABBAC4634"
1060,"AAAAR9497"
1010,"ABBAJ1148"
990,"AAAAU3790"
1060,"AAAAH8332"
1070,"AAAAU8275"
1010,"AAAAR7414"
990,"AAAAK7876"
990,"ABBAG1024"
990,"AAABD8754"
1040,"AAAAC0718"
990,"ABBAA5024"
990,"AAAAN1774"
990,"AAAAQ9169"
1035,"AAAAX7044"
1010,"ABBAJ8369"
990,"ABBAG4445"
990,"AAAAX1979"
1040,"AAAAX8095"
990,"ABBAD3823"
990,"ABBAJ2136"
1060,"AAAAD9003"
1010,"AAABA3736"
1010,"AAAAN2557"
990,"AAAAP7093"
990,"AAAAE9327"
1060,"AAAAI2827"
1050,"AAABA6838"
1070,"ABBAA2269"
990,"AAAAL6677"
990,"AAAAO4399"
990,"AAAAO1564"
990,"AAAAK3918"
1043,"AAAAT7861"
990,"AAAAA7584"
1040,"AAAAX1465"
1010,"AAAAU4037"
1020,"AAAAW8501"
1070,"AAAAM6762"
1000,"ABBAJ9602"
990,"AAAAO6638"
1040,"ABBAC0995"
1010,"AAAAU0306"
990,"ABBAH7233"
1060,"ABBAE9139"
990,"AAABC8465"
1070,"AAAAQ1405"
1040,"AAAAJ7103"
1010,"AAAAH1655"
1040,"AAAAH4097"
990,"AAAAT9582"
990,"AAAAU0626"
1020,"AAABC6058"
1030,"AAAAB7613"
1040,"AAAAI0876"
1050,"ABBAI2586"
1035,"AAAAG8959"
1050,"AAAAP5167"
990,"ABBAD3730"
1070,"AAAAL8061"
1010,"ABBAC0776"
1040,"AAAAU3147"
1010,"AAAAB0956"
1040,"ABBAH3137"
1010,"AAAAG3338"
1043,"AAAAB4696"
1010,"ABBAJ0658"
1010,"AAAAK5383"
1050,"AAAAQ4054"
1000,"AAAAX7765"
1050,"AAAAJ8194"
990,"AAAAK7149"
1050,"ABBAD4253"
1040,"ABBAJ2673"
990,"ABBAE7690"
990,"ABBAE6821"
990,"AAAAK2925"
1020,"AAAAH9815"
990,"AAABD9635"
990,"ABBAA8383"
1020,"AAAAE4132"
990,"AAAAD1101"
1020,"ABBAI9357"
1010,"ABBAJ7211"
1020,"ABBAC6276"
1035,"ABBAB7056"
990,"ABBAF1047"
1060,"ABBAE5272"
1020,"ABBAD6617"
1030,"AAAAF8054"
1010,"AAAAK4517"
1070,"AAAAR6765"
1070,"AAAAW6232"
1030,"AAAAZ0658"
1050,"AAAAF8214"
1070,"AAAAJ0034"
1043,"AAAAG1653"
1020,"ABBAD2014"
1010,"AAAAI7835"
1000,"AAAAY3947"
1050,"AAAAI8077"
1070,"AAAAU5415"
1035,"ABBAB6386"
990,"AAAAR3720"
1070,"AAAAE6406"
1010,"AAAAD8537"
990,"ABBAI7647"
1047,"ABBAI7430"
990,"AAAAM7835"
990,"AAAAE9410"
1050,"AAAAS4824"
1070,"AAAAJ3701"
1010,"ABBAG5223"
1030,"ABBAH6494"
1010,"AAAAL6249"
990,"AAAAS3348"
1070,"AAAAR8237"
1040,"AAAAE2143"
1060,"AAAAF2519"
1010,"ABBAE7637"
1070,"AAAAE0005"
990,"ABBAI2969"
1035,"ABBAE5629"
1010,"AAAAI1805"
990,"AAAAY3526"
1000,"ABBAF4723"
990,"AAAAL0090"
990,"AAAAY1629"
990,"AAAAX3564"
990,"AAAAR8126"
1040,"ABBAI5141"
990,"ABBAF7208"
1010,"AAAAQ1269"
1040,"AAAAQ6384"
1010,"ABBAB8636"
1040,"AAAAP7361"
1010,"AAAAN8086"
1010,"ABBAE3140"
1050,"AAAAN8687"
1010,"AAAAC8403"
1010,"ABBAB2987"
1040,"AAAAP9491"
990,"AAAAV1527"
990,"AAAAQ8791"
1010,"AAABB6156"
1010,"AAAAZ0941"
990,"ABBAJ4151"
1050,"AAAAN8297"
1000,"AAAAF8751"
990,"AAAAQ2210"
1010,"AAAAX7354"
1043,"AAAAY1942"
990,"AAAAV2766"
990,"AAAAI4247"
1010,"ABBAJ5287"
1060,"ABBAJ4418"
1070,"AAAAH9608"
990,"AAAAQ1915"
1035,"AAAAD6492"
1010,"AAAAY0737"
1050,"AAAAE3921"
990,"ABBAA2846"
1010,"ABBAB8245"
1010,"AAAAC7539"
1010,"AAAAD4437"
1070,"AAAAX8255"
1020,"AAAAT0540"
990,"AAAAT5794"
1040,"ABBAG3075"
1070,"AAAAL9001"
1060,"ABBAB3070"
1050,"ABBAF6565"
1010,"AAAAU9134"
1030,"AAABC8405"
1070,"AAAAO6092"
990,"AAAAL6998"
1030,"AAAAT5112"
990,"ABBAD9366"
1043,"AAAAG5930"
1030,"AAAAR2869"
990,"AAAAQ4740"
1070,"ABBAJ1374"
990,"ABBAA7520"
1040,"ABBAB9150"
1000,"AAAAL1394"
1050,"AAAAS0769"
1040,"ABBAA3725"
990,"AAAAN8591"
1010,"ABBAG9637"
1040,"AAAAR7698"
1020,"ABBAJ5511"
1040,"AAAAL5185"
990,"AAAAO6583"
1070,"AAAAB1822"
1030,"AAAAR3705"
990,"AAAAG5175"
1070,"AAAAL7972"
1040,"ABBAC0822"
1060,"ABBAF3344"
1070,"AAAAR5541"
1040,"ABBAE8380"
990,"AAAAI4821"
1010,"ABBAH1832"
1000,"AAAAQ0739"
1040,"ABBAH5709"
1040,"ABBAC5789"
990,"AAABA9626"
990,"ABBAG1347"
1060,"ABBAB4552"
990,"AAAAY8473"
1000,"AAAAB4491"
990,"ABBAE3890"
1010,"AAAAL3917"
1040,"AAAAT6488"
990,"AAAAE2279"
1070,"ABBAF8540"
1070,"AAAAM3555"
1020,"AAAAA4628"
1000,"ABBAG4877"
1000,"ABBAJ9925"
1020,"AAABB1995"
990,"AAAAL4765"
1050,"AAAAI2118"
990,"AAAAI7331"
1020,"AAAAP4128"
1000,"AAAAM4586"
1040,"ABBAA0591"
990,"AAAAY4914"
1010,"AAAAY7367"
1040,"ABBAF1699"
1050,"AAAAP8850"
1050,"AAAAO4535"
990,"ABBAE4947"
1040,"AAAAY2393"
1000,"AAAAO5913"
990,"AAAAT7137"
1010,"ABBAH2227"
1010,"AAAAE5637"
1040,"AAAAF0562"
990,"AAAAO9059"
1010,"AAAAR9335"
1020,"ABBAC0057"
1070,"AAAAY0900"
990,"AAAAM7013"
1050,"AAAAY6225"
990,"AAAAQ9145"
1040,"AAAAV4783"
1043,"ABBAI2878"
1010,"AAAAB8753"
990,"AAAAO2238"
990,"AAAAK9626"
1030,"AAAAU3333"
1000,"ABBAE7677"
1010,"AAAAL8529"
990,"AAAAF1173"
1040,"ABBAJ5499"
1010,"AAAAE1021"
1010,"AAAAT3036"
990,"AAAAP7377"
990,"ABBAA5213"
1010,"ABBAF3193"
990,"ABBAC7371"
1030,"AAAAV2516"
990,"AAAAS9647"
990,"ABBAE1117"
990,"AAAAF9966"
990,"AAABD1763"
1040,"AAABD4295"
1060,"AAAAD9314"
1030,"AAAAW4497"
1020,"AAAAE5763"
1000,"AAAAQ8016"
1050,"AAAAX6727"
990,"AAAAO5024"
990,"AAAAU0481"
1050,"AAAAO6124"
1010,"AAAAC9804"
1060,"AAAAE2924"
1010,"ABBAH8969"
1060,"AAAAV3696"
990,"AAAAW4886"
1010,"AAAAG2163"
1070,"AAAAN4697"
1040,"AAAAV3552"
1060,"AAAAJ9856"
1070,"AAAAO4712"
990,"AAABD9684"
1060,"AAAAT0814"
1030,"AAAAN6404"
990,"ABBAG8896"
1040,"AAAAO8659"
1060,"AAAAC3563"
1035,"AAAAB5609"
990,"ABBAA1831"
1010,"ABBAD7793"
1020,"AAAAA0970"
990,"ABBAA5460"
990,"AAAAD5624"
1040,"AAAAJ2266"
1040,"AAAAT9073"
1040,"AAABD7998"
1070,"AAAAY7528"
1070,"AAAAM7826"
1010,"AAAAY6284"
1060,"AAAAX8545"
1030,"AAAAM9516"
1060,"AAAAM5493"
1000,"AAAAM5747"
990,"AAABD0133"
1010,"AAAAX3853"
990,"AAAAQ6691"
1070,"ABBAG9785"
990,"AAABA5293"
1000,"AAABD1531"
990,"ABBAC8710"
990,"AAAAB7248"
990,"ABBAE8987"
1060,"AAABC7317"
990,"AAAAZ1749"
1000,"ABBAB8545"
1010,"AAAAI9659"
1040,"AAAAG4778"
1000,"AAAAY2852"
1050,"AAABD6654"
1000,"AAAAP6538"
990,"AAAAE9946"
1040,"AAAAC0929"
990,"AAAAB7802"
1000,"AAAAC9464"
1043,"AAAAA5918"
1040,"AAAAF7233"
1010,"AAAAB1842"
990,"AAABD8136"
1030,"ABBAH6719"
1070,"ABBAH4931"
990,"AAAAX4657"
1070,"ABBAA9656"
990,"AAAAW4725"
990,"ABBAG2354"
1000,"AAAAP5578"
990,"AAAAH3540"
1010,"AAAAC8665"
1030,"AAABC3165"
990,"AAAAT5181"
1010,"AAAAJ3012"
1070,"AAAAB8176"
990,"AAABC8942"
1040,"AAAAM1617"
1010,"AAAAE2053"
990,"ABBAE8194"
1040,"AAAAO6251"
1070,"ABBAJ6109"
990,"AAABD7961"
990,"ABBAJ3213"
990,"ABBAF5975"
1010,"AAAAT7091"
1010,"ABBAH0050"
1035,"AAAAW3904"
1070,"ABBAI2941"
1040,"ABBAE2676"
1010,"AAAAU6266"
990,"AAAAL3468"
1040,"AAAAR5276"
990,"ABBAJ8414"
1070,"AAAAH6488"
1020,"AAAAZ4276"
1060,"AAAAT6462"
990,"AAAAA9003"
1043,"AAAAO5223"
1020,"AAAAL8091"
990,"AAABA1872"
1035,"AAAAZ7043"
990,"AAAAY9594"
1070,"AAAAJ2118"
1000,"AAAAN8186"
1070,"AAAAD2533"
1020,"AAAAR6420"
990,"AAABD0881"
990,"ABBAJ7443"
990,"ABBAH2384"
1000,"AAABD6785"
1030,"ABBAA6482"
990,"ABBAA7544"
990,"AAAAI5332"
990,"AAAAS5595"
1010,"ABBAF5454"
1070,"ABBAC8855"
990,"AAAAP2919"
990,"ABBAF1540"
1000,"AAAAB3108"
1060,"AAAAT6282"
1047,"ABBAB4923"
990,"AAAAL7653"
990,"AAAAW2784"
1040,"AAAAF1261"
990,"ABBAF4474"
1070,"AAAAQ3881"
1020,"AAAAX3137"
990,"AAABA8958"
1040,"AAABB3958"
1020,"AAAAW0964"
1070,"AAAAJ6803"
1047,"AAAAL2236"
1010,"AAAAS4408"
1035,"AAAAA6580"
1020,"AAAAE0053"
990,"AAAAY8169"
990,"ABBAC8305"
1000,"AAAAM0619"
990,"AAAAW4512"
1070,"AAAAR5366"
990,"AAAAO1897"
1040,"AAAAA1771"
990,"ABBAE0688"
990,"AAAAY8720"
1040,"AAAAQ3855"
1010,"AAAAK1338"
1070,"AAAAY9457"
990,"AAAAC8909"
1050,"ABBAJ1725"
1010,"ABBAB1397"
1020,"ABBAJ2337"
1010,"AAABD0389"
990,"ABBAC1284"
1020,"AAAAC1838"
990,"AAAAC8632"
1020,"AAAAD4527"
1030,"AAABB4959"
1030,"AAAAA9803"
1000,"ABBAJ1524"
1070,"ABBAF6804"
1040,"ABBAG0785"
1030,"ABBAD6930"
1047,"ABBAH4139"
1010,"ABBAI6538"
1040,"AAAAO5275"
1040,"AAABD0953"
1010,"AAAAI9516"
990,"AAAAC1312"
990,"AAAAO5812"
1040,"AAABC3494"
1040,"ABBAF8192"
1060,"ABBAD9364"
1035,"ABBAG3158"
1000,"ABBAG1391"
1040,"AAAAI3472"
1070,"AAAAB2460"
1010,"AAAAY3502"
990,"AAAAL9343"
990,"ABBAI3121"
1020,"AAABC3498"
1010,"AAAAA1793"
1040,"AAAAY3397"
1020,"ABBAF6560"
1040,"AAAAE2599"
1040,"AAAAB1746"
1043,"ABBAH9050"
990,"AAAAN7557"
1035,"AAAAH4695"
990,"AAAAZ3530"
1050,"AAAAZ6122"
1010,"ABBAA9432"
1010,"AAAAP7842"
1040,"AAAAK2990"
990,"AAAAG9582"
1043,"AAAAG7632"
1070,"AAAAI5786"
1060,"AAABB7497"
1040,"AAAAP9242"
990,"ABBAB2443"
1070,"ABBAC5447"
990,"AAAAZ4639"
1010,"AAAAH3092"
990,"ABBAE6960"
1070,"ABBAH4801"
1060,"AAAAC4610"
1050,"AAAAX4666"
1040,"AAAAK5898"
1040,"AAABA2696"
990,"AAAAE4323"
1030,"AAAAS3986"
990,"AAAAW1544"
1010,"AAAAT4774"
1070,"ABBAC9688"
1020,"AAAAD2724"
990,"AAAAM8139"
990,"AAAAS7358"
1010,"AAABC3185"
1043,"AAABD1411"
1010,"AAAAA0298"
1047,"AAAAJ6236"
1060,"AAAAJ4287"
1050,"ABBAF2225"
1060,"AAAAV8708"
1040,"AAABA0717"
1010,"ABBAE5221"
990,"ABBAE0280"
990,"AAAAW2380"
1010,"AAAAU0487"
1010,"AAAAF0483"
1010,"AAAAZ5269"
1000,"AAAAW2164"
990,"AAAAE3418"
1000,"AAABA5530"
1070,"ABBAF1763"
990,"AAAAN6151"
1000,"AAAAG2164"
990,"ABBAE5238"
1010,"AAAAP2093"
990,"AAAAW5095"
990,"AAAAX8522"
1060,"ABBAF5658"
1000,"AAAAT9487"
1070,"AAAAK3548"
1050,"AAAAA1355"
1040,"AAAAT6909"
1070,"AAAAG4846"
990,"AAAAI0139"
1050,"AAAAQ8551"
1040,"AAAAS7144"
990,"ABBAF9515"
1010,"AAAAL1818"
1040,"ABBAE3957"
1030,"AAABD9589"
1070,"ABBAH5066"
990,"AAAAW0040"
1050,"AAAAQ1284"
990,"AAAAH0045"
990,"AAABD5967"
1050,"ABBAH3007"
1020,"AAAAK7927"
990,"ABBAD4578"
1050,"AAAAG4403"
990,"AAAAY9890"
1030,"AAABB7104"
1010,"AAAAC8143"
990,"AAABC4627"
990,"AAAAE4284"
990,"AAAAT0182"
1043,"AAAAB6769"
1070,"AAAAV9165"
1070,"AAAAY9668"
1010,"AAAAU9030"
990,"ABBAG9932"
1050,"ABBAI1631"
990,"ABBAE9884"
990,"AAAAW0918"
1030,"AAAAQ3612"
1040,"AAAAB7099"
1010,"ABBAD1215"
990,"ABBAA7052"
1000,"AAAAO7535"
990,"ABBAF2349"
1000,"ABBAJ8302"
1000,"ABBAE9983"
1047,"AAAAQ1972"
1010,"ABBAA3611"
1035,"AAAAH7298"
1060,"AAAAT8872"
990,"AAABD9560"
1070,"ABBAI8357"
990,"AAAAO4840"
990,"ABBAB6144"
990,"ABBAE0197"
1047,"AAAAK2645"
1060,"ABBAB3232"
1010,"ABBAI3502"
1040,"AAAAY2996"
1010,"AAAAZ8227"
1030,"AAABC7362"
1035,"AAAAL9399"
1070,"ABBAD3675"
990,"AAAAZ4621"
990,"AAAAX2349"
1050,"AAAAL5902"
1070,"AAABC1687"
1040,"AAAAU0247"
1040,"AAAAQ6723"
1000,"AAAAB2578"
1010,"AAAAE4436"
1010,"AAAAP2800"
1010,"AAAAL6736"
1070,"AAAAA2967"
1010,"AAAAW0888"
990,"AAAAJ3674"
1035,"AAAAD4978"
1060,"AAAAH8085"
990,"ABBAA8375"
1040,"AAAAJ8827"
1020,"AAAAR9243"
1020,"AAAAW2023"
1060,"AAAAY9896"
1047,"AAAAP7291"
1047,"ABBAA7657"
990,"AAAAM7301"
990,"AAABA9605"
1040,"AAAAY2627"
1040,"AAAAG3125"
1047,"ABBAD5439"
1010,"AAAAH6115"
1070,"ABBAI1637"
990,"ABBAG3433"
990,"AAAAD5205"
1010,"AAAAC0331"
990,"ABBAI1512"
1035,"AAAAL5288"
990,"AAAAY7020"
1050,"AAAAH5691"
990,"AAAAW4118"
1040,"AAAAM4574"
990,"AAABC2660"
1070,"AAAAT8346"
1000,"AAAAJ3020"
1010,"AAABC8549"
990,"AAAAV0028"
1030,"AAAAC4593"
1070,"AAAAP0612"
1060,"AAABB7845"
1030,"AAAAD8275"
1010,"ABBAA0283"
990,"AAAAG1304"
990,"AAAAB9235"
990,"AAAAS7568"
1040,"AAAAN7347"
1010,"AAAAN3153"
1040,"AAABC3362"
1040,"AAAAS9639"
990,"AAAAB5921"
990,"AAABB9680"
990,"AAABB9519"
990,"AAAAV4387"
1030,"AAAAL3850"
990,"AAAAK8261"
1035,"ABBAE4390"
990,"ABBAH1973"
990,"AAAAZ3111"
990,"AAABB6861"
1060,"ABBAE5247"
990,"AAAAH5556"
990,"AAABB4772"
990,"AAAAG0889"
1010,"ABBAG2601"
1040,"AAAAQ2407"
1060,"AAAAM4073"
1070,"ABBAB5679"
1020,"AAABB0057"
1070,"AAAAN2879"
1010,"AAAAW7417"
1070,"AAAAX0887"
990,"ABBAF6888"
1000,"AAAAF6691"
1040,"AAAAW7197"
990,"AAAAG2019"
1070,"ABBAJ0630"
990,"ABBAE1799"
1060,"AAAAH8714"
990,"AAAAE0541"
990,"ABBAH9250"
1000,"AAAAG9886"
1050,"AAAAQ1199"
990,"AAABD1199"
1035,"ABBAE0252"
990,"AAAAJ2841"
990,"AAAAR6528"
990,"AAABB0139"
1010,"AAAAD5644"
1060,"AAAAL3743"
1010,"AAABC5047"
1030,"ABBAB5610"
990,"AAAAG2197"
990,"ABBAA3823"
1030,"AAAAN9015"
1000,"AAAAG9754"
990,"AAABD0731"
1070,"AAAAX9358"
1030,"AAAAK8350"
990,"AAAAY0551"
1000,"AAAAO4242"
1020,"AAAAO1687"
990,"AAAAW9813"
1000,"AAAAJ6140"
1035,"AAAAP3502"
990,"ABBAC8449"
1040,"ABBAG6315"
1030,"ABBAE8714"
990,"AAAAI5572"
1010,"AAABA0228"
1070,"ABBAH3223"
990,"AAAAN8071"
1043,"AAAAR5426"
990,"AAAAH8849"
1000,"ABBAC0718"
990,"AAABC1973"
1020,"ABBAC4024"
1010,"AAAAL7543"
1010,"ABBAJ7310"
1010,"ABBAA3492"
1030,"ABBAB6442"
990,"ABBAI6639"
1040,"AAAAU9492"
1000,"ABBAH6094"
1060,"AAAAC3579"
1030,"AAAAC6614"
1070,"AAAAJ6977"
990,"AAAAY9247"
1020,"AAAAG3650"
990,"AAAAM4925"
1020,"ABBAA8215"
990,"AAAAK4813"
1020,"AAAAC3702"
1040,"AAABB0841"
990,"AAAAA2549"
1040,"ABBAJ3581"
1070,"AAAAX3300"
990,"AAAAA3560"
990,"AAAAJ3512"
1040,"AAAAH0138"
1035,"ABBAF8457"
1040,"AAAAJ3418"
990,"AAAAC6670"
1070,"ABBAJ0414"
990,"ABBAE3116"
1040,"ABBAG5800"
1050,"AAAAD6449"
990,"ABBAD6326"
990,"ABBAG0506"
1035,"AAAAF9739"
1010,"AAAAI7908"
990,"AAAAK8431"
990,"AAAAU0545"
990,"AAAAE6785"
990,"AAAAC4074"
1040,"AAAAW5083"
1040,"AAABD8626"
1060,"ABBAI0038"
1050,"ABBAG7413"
1010,"AAAAJ0756"
1070,"AAAAQ4295"
1050,"AAAAO0781"
1070,"ABBAG8092"
1000,"AAAAV2404"
1000,"AAAAC9998"
1070,"ABBAG5707"
1070,"AAAAC9139"
990,"ABBAH0814"
990,"AAAAC4107"
1060,"AAAAG1406"
1030,"AAAAO4346"
1060,"ABBAG6391"
1010,"ABBAF2939"
990,"AAAAZ4820"
1020,"AAAAH7430"
990,"AAAAQ3163"
990,"AAAAL4698"
990,"AAAAX1245"
1010,"AAAAR5537"
1000,"AAAAE6625"
1050,"AAAAQ5873"
990,"AAAAF0688"
1000,"AAAAZ9772"
990,"ABBAH8155"
1040,"AAAAI9648"
990,"ABBAG6912"
1060,"AAAAA0774"
1050,"AAAAN4157"
1010,"AAAAQ6955"
1070,"AAAAY5073"
990,"AAABB1411"
990,"AAAAC5535"
1040,"AAAAM4843"
1010,"AAAAC4541"
1040,"AAAAB7432"
1060,"AAAAO9871"
990,"AAAAI1222"
1070,"AAAAT7154"
990,"ABBAG8091"
1040,"AAAAL6824"
1070,"AAAAL8036"
1040,"AAAAJ2169"
1030,"AAAAA0823"
1070,"ABBAB2557"
1070,"ABBAA5117"
1040,"AAAAC1265"
1000,"ABBAF0030"
1070,"AAAAY0461"
1010,"AAAAE3829"
1000,"AAAAE5786"
1040,"AAAAY9634"
1040,"ABBAE9968"
1047,"AAAAV5003"
1000,"AAAAW8915"
1010,"AAAAK9910"
990,"ABBAE3908"
990,"ABBAG5466"
1060,"AAAAH2467"
990,"AAAAK5293"
1050,"AAAAT7642"
1070,"AAAAX7884"
1000,"AAAAK1194"
1060,"AAABB4830"
1010,"AAAAJ2517"
1050,"AAAAC9934"
1030,"AAAAI2338"
1030,"AAAAE4975"
1040,"ABBAH9510"
1070,"AAAAK6650"
1020,"AAAAC1452"
990,"AAAAS6878"
1040,"ABBAF7238"
1020,"AAAAG4603"
1070,"AAAAE6240"
1070,"AAABA1517"
990,"ABBAJ5754"
1040,"AAABB6908"
1020,"AAAAZ8117"
1010,"AAAAE3233"
990,"AAAAP7924"
1010,"ABBAI9794"
1060,"AAAAT7168"
990,"AAAAV4090"
1020,"AAAAC4229"
1070,"AAAAL7195"
1010,"ABBAE1423"
1060,"AAAAF1941"
990,"AAAAK6267"
1040,"AAAAT4199"
1020,"AAABB8897"
1070,"AAAAV3031"
1043,"AAABB4367"
1050,"AAAAO3414"
1010,"AAAAS4795"
1000,"ABBAJ9432"
990,"ABBAJ1600"
1050,"AAAAD5940"
1070,"AAAAV2077"
990,"AAABC9542"
990,"ABBAG4643"
1060,"AAAAH6820"
1000,"ABBAB9594"
1035,"AAAAN9243"
1010,"AAAAS9141"
1000,"AAAAU0443"
1030,"ABBAG3402"
990,"ABBAD4678"
1040,"ABBAI4085"
990,"AAAAR7558"
990,"AAABC5739"
990,"AAABA4787"
1000,"AAABB6231"
990,"AAAAT5243"
1040,"AAAAK7325"
990,"AAAAU7927"
1070,"AAAAL0682"
990,"AAAAB7514"
1010,"ABBAB4817"
1070,"AAAAV7377"
